sweep_date,tail,source,circle_key,circle_kind,city,state,event_date,offset_days,who,points_in_circle,on_ground_in_circle,min_dist_mi,ground_lat,ground_lon,passed_geo_sweep_prefilter,trace_file
2025-02-17,N872RA,airplanes-live,20250218_phoenix,event,Phoenix,AZ,2025-02-18,-1,Charlie,269,False,47.66,,,True,N872RA/data/recovered/N872RA_2025-02-17_airplanes-live_trace_full.json.gz
2025-02-17,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,47,False,8.91,,,True,N872RA/data/recovered/N872RA_2025-02-17_adsb-lol_trace_full.json.gz
2025-02-17,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,62,False,8.88,,,True,N872RA/data/recovered/N872RA_2025-02-17_airplanes-live_trace_full.json.gz
2025-02-18,N560TW,adsb-lol,20250218_phoenix,event,Phoenix,AZ,2025-02-18,0,Charlie,238,True,7.65,33.619863,-111.916823,True,N560TW/data/recovered/N560TW_2025-02-18_adsb-lol_trace_full.json.gz
2025-02-18,N560TW,airplanes-live,20250218_phoenix,event,Phoenix,AZ,2025-02-18,0,Charlie,244,True,7.65,33.619863,-111.916823,True,N560TW/data/recovered/N560TW_2025-02-18_airplanes-live_trace_full.json.gz
2025-02-18,N560TW,adsb-lol,20250219_phoenix,event,Phoenix,AZ,2025-02-19,-1,Charlie,238,True,7.65,33.619863,-111.916823,True,N560TW/data/recovered/N560TW_2025-02-18_adsb-lol_trace_full.json.gz
2025-02-18,N560TW,airplanes-live,20250219_phoenix,event,Phoenix,AZ,2025-02-19,-1,Charlie,244,True,7.65,33.619863,-111.916823,True,N560TW/data/recovered/N560TW_2025-02-18_airplanes-live_trace_full.json.gz
2025-02-19,N560TW,adsb-lol,20250218_phoenix,event,Phoenix,AZ,2025-02-18,1,Charlie,217,True,10.52,33.62517,-111.907926,True,N560TW/data/recovered/N560TW_2025-02-19_adsb-lol_trace_full.json.gz
2025-02-19,N560TW,airplanes-live,20250218_phoenix,event,Phoenix,AZ,2025-02-18,1,Charlie,221,True,10.52,33.62517,-111.907926,True,N560TW/data/recovered/N560TW_2025-02-19_airplanes-live_trace_full.json.gz
2025-02-19,N560TW,adsb-lol,20250219_phoenix,event,Phoenix,AZ,2025-02-19,0,Charlie,217,True,10.52,33.62517,-111.907926,True,N560TW/data/recovered/N560TW_2025-02-19_adsb-lol_trace_full.json.gz
2025-02-19,N560TW,airplanes-live,20250219_phoenix,event,Phoenix,AZ,2025-02-19,0,Charlie,221,True,10.52,33.62517,-111.907926,True,N560TW/data/recovered/N560TW_2025-02-19_airplanes-live_trace_full.json.gz
2025-02-19,N582MM,adsb-lol,20250218_phoenix,event,Phoenix,AZ,2025-02-18,1,Charlie,595,True,1.69,33.428859,-112.014373,True,N582MM/data/recovered/N582MM_2025-02-19_adsb-lol_trace_full.json.gz
2025-02-19,N582MM,airplanes-live,20250218_phoenix,event,Phoenix,AZ,2025-02-18,1,Charlie,624,True,1.69,33.428859,-112.014373,True,N582MM/data/recovered/N582MM_2025-02-19_airplanes-live_trace_full.json.gz
2025-02-19,N582MM,adsb-lol,20250219_phoenix,event,Phoenix,AZ,2025-02-19,0,Charlie,595,True,1.69,33.428859,-112.014373,True,N582MM/data/recovered/N582MM_2025-02-19_adsb-lol_trace_full.json.gz
2025-02-19,N582MM,airplanes-live,20250219_phoenix,event,Phoenix,AZ,2025-02-19,0,Charlie,624,True,1.69,33.428859,-112.014373,True,N582MM/data/recovered/N582MM_2025-02-19_airplanes-live_trace_full.json.gz
2025-02-20,N582MM,adsb-lol,20250219_phoenix,event,Phoenix,AZ,2025-02-19,1,Charlie,522,True,7.23,33.626183,-111.904306,True,N582MM/data/recovered/N582MM_2025-02-20_adsb-lol_trace_full.json.gz
2025-02-20,N582MM,airplanes-live,20250219_phoenix,event,Phoenix,AZ,2025-02-19,1,Charlie,519,True,7.23,33.626183,-111.904306,True,N582MM/data/recovered/N582MM_2025-02-20_airplanes-live_trace_full.json.gz
2025-02-20,N582MM,adsb-lol,20250220_tampa,event,Tampa,FL,2025-02-20,0,Charlie,352,True,2.87,27.981434,-82.528399,True,N582MM/data/recovered/N582MM_2025-02-20_adsb-lol_trace_full.json.gz
2025-02-20,N582MM,airplanes-live,20250220_tampa,event,Tampa,FL,2025-02-20,0,Charlie,385,True,2.87,27.981434,-82.528399,True,N582MM/data/recovered/N582MM_2025-02-20_airplanes-live_trace_full.json.gz
2025-02-21,N582MM,adsb-lol,20250220_tampa,event,Tampa,FL,2025-02-20,1,Charlie,206,False,10.08,,,True,N582MM/data/recovered/N582MM_2025-02-21_adsb-lol_trace_full.json.gz
2025-02-21,N582MM,airplanes-live,20250220_tampa,event,Tampa,FL,2025-02-20,1,Charlie,221,True,10.06,27.990394,-82.013088,True,N582MM/data/recovered/N582MM_2025-02-21_airplanes-live_trace_full.json.gz
2025-02-26,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,27,False,10.71,,,True,N582MM/data/recovered/N582MM_2025-02-26_adsb-lol_trace_full.json.gz
2025-02-26,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,37,False,10.72,,,True,N582MM/data/recovered/N582MM_2025-02-26_airplanes-live_trace_full.json.gz
2025-02-27,N582MM,adsb-lol,20250227_gainesville,event,Gainesville,FL,2025-02-27,0,Charlie,240,False,2.03,,,True,N582MM/data/recovered/N582MM_2025-02-27_adsb-lol_trace_full.json.gz
2025-02-27,N582MM,airplanes-live,20250227_gainesville,event,Gainesville,FL,2025-02-27,0,Charlie,209,False,3.72,,,True,N582MM/data/recovered/N582MM_2025-02-27_airplanes-live_trace_full.json.gz
2025-02-28,N582MM,adsb-lol,20250228_tallahassee,event,Tallahassee,FL,2025-02-28,0,Charlie,324,False,6.33,,,True,N582MM/data/recovered/N582MM_2025-02-28_adsb-lol_trace_full.json.gz
2025-02-28,N582MM,airplanes-live,20250228_tallahassee,event,Tallahassee,FL,2025-02-28,0,Charlie,328,False,6.33,,,True,N582MM/data/recovered/N582MM_2025-02-28_airplanes-live_trace_full.json.gz
2025-02-28,N582MM,adsb-lol,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,43,False,12.0,,,True,N582MM/data/recovered/N582MM_2025-02-28_adsb-lol_trace_full.json.gz
2025-02-28,N582MM,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,56,False,11.97,,,True,N582MM/data/recovered/N582MM_2025-02-28_airplanes-live_trace_full.json.gz
2025-03-02,N872RA,adsb-lol,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,-1,Charlie,35,False,44.58,,,True,N872RA/data/recovered/N872RA_2025-03-02_adsb-lol_trace_full.json.gz
2025-03-02,N872RA,airplanes-live,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,-1,Charlie,41,False,44.58,,,True,N872RA/data/recovered/N872RA_2025-03-02_airplanes-live_trace_full.json.gz
2025-03-03,N582MM,adsb-lol,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,0,Charlie,104,True,7.87,33.922737,-118.337622,True,N582MM/data/recovered/N582MM_2025-03-03_adsb-lol_trace_full.json.gz
2025-03-03,N582MM,airplanes-live,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,0,Charlie,137,True,7.83,33.922779,-118.336916,True,N582MM/data/recovered/N582MM_2025-03-03_airplanes-live_trace_full.json.gz
2025-03-03,N872RA,adsb-lol,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,0,Charlie,509,False,3.33,,,True,N872RA/data/recovered/N872RA_2025-03-03_adsb-lol_trace_full.json.gz
2025-03-03,N872RA,airplanes-live,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,0,Charlie,683,True,3.33,34.204222,-118.489881,True,N872RA/data/recovered/N872RA_2025-03-03_airplanes-live_trace_full.json.gz
2025-03-04,N582MM,adsb-lol,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,1,Charlie,230,False,7.34,,,True,N582MM/data/recovered/N582MM_2025-03-04_adsb-lol_trace_full.json.gz
2025-03-04,N582MM,airplanes-live,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,1,Charlie,230,True,7.34,33.923035,-118.33126,True,N582MM/data/recovered/N582MM_2025-03-04_airplanes-live_trace_full.json.gz
2025-03-13,N582MM,adsb-lol,20250313_knoxville,event,Knoxville,TN,2025-03-13,0,Charlie,253,False,5.86,,,True,N582MM/data/recovered/N582MM_2025-03-13_adsb-lol_trace_full.json.gz
2025-03-13,N582MM,airplanes-live,20250313_knoxville,event,Knoxville,TN,2025-03-13,0,Charlie,296,True,5.86,35.806675,-83.995156,True,N582MM/data/recovered/N582MM_2025-03-13_airplanes-live_trace_full.json.gz
2025-03-13,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,44,False,5.71,,,True,N582MM/data/recovered/N582MM_2025-03-13_adsb-lol_trace_full.json.gz
2025-03-13,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,60,False,5.63,,,True,N582MM/data/recovered/N582MM_2025-03-13_airplanes-live_trace_full.json.gz
2025-03-13,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,45,False,20.63,,,True,N582MM/data/recovered/N582MM_2025-03-13_adsb-lol_trace_full.json.gz
2025-03-13,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,52,False,20.63,,,True,N582MM/data/recovered/N582MM_2025-03-13_airplanes-live_trace_full.json.gz
2025-03-17,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,26,False,29.2,,,True,N582MM/data/recovered/N582MM_2025-03-17_adsb-lol_trace_full.json.gz
2025-03-17,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,34,False,29.2,,,True,N582MM/data/recovered/N582MM_2025-03-17_airplanes-live_trace_full.json.gz
2025-03-18,N582MM,adsb-lol,20250318_gainesville,event,Gainesville,GA,2025-03-18,0,Charlie,252,True,5.95,33.976593,-83.966002,True,N582MM/data/recovered/N582MM_2025-03-18_adsb-lol_trace_full.json.gz
2025-03-18,N582MM,airplanes-live,20250318_gainesville,event,Gainesville,GA,2025-03-18,0,Charlie,256,True,5.95,33.976593,-83.966002,True,N582MM/data/recovered/N582MM_2025-03-18_airplanes-live_trace_full.json.gz
2025-03-18,N582MM,adsb-lol,20250319_gainesville,event,Gainesville,GA,2025-03-19,-1,Charlie,252,True,5.95,33.976593,-83.966002,True,N582MM/data/recovered/N582MM_2025-03-18_adsb-lol_trace_full.json.gz
2025-03-18,N582MM,airplanes-live,20250319_gainesville,event,Gainesville,GA,2025-03-19,-1,Charlie,256,True,5.95,33.976593,-83.966002,True,N582MM/data/recovered/N582MM_2025-03-18_airplanes-live_trace_full.json.gz
2025-03-18,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,10,False,49.71,,,True,N582MM/data/recovered/N582MM_2025-03-18_adsb-lol_trace_full.json.gz
2025-03-18,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,9,False,49.71,,,True,N582MM/data/recovered/N582MM_2025-03-18_airplanes-live_trace_full.json.gz
2025-03-19,N582MM,adsb-lol,20250318_gainesville,event,Gainesville,GA,2025-03-18,1,Charlie,221,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_adsb-lol_trace_full.json.gz
2025-03-19,N582MM,airplanes-live,20250318_gainesville,event,Gainesville,GA,2025-03-18,1,Charlie,225,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_airplanes-live_trace_full.json.gz
2025-03-19,N582MM,adsb-lol,20250319_gainesville,event,Gainesville,GA,2025-03-19,0,Charlie,221,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_adsb-lol_trace_full.json.gz
2025-03-19,N582MM,airplanes-live,20250319_gainesville,event,Gainesville,GA,2025-03-19,0,Charlie,225,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_airplanes-live_trace_full.json.gz
2025-03-19,N582MM,adsb-lol,20250320_gainesville,event,Gainesville,GA,2025-03-20,-1,Charlie,221,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_adsb-lol_trace_full.json.gz
2025-03-19,N582MM,airplanes-live,20250320_gainesville,event,Gainesville,GA,2025-03-20,-1,Charlie,225,True,22.4,33.981085,-83.964014,True,N582MM/data/recovered/N582MM_2025-03-19_airplanes-live_trace_full.json.gz
2025-03-19,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,44,False,8.84,,,True,N582MM/data/recovered/N582MM_2025-03-19_adsb-lol_trace_full.json.gz
2025-03-19,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,59,False,8.82,,,True,N582MM/data/recovered/N582MM_2025-03-19_airplanes-live_trace_full.json.gz
2025-03-21,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,19,False,41.9,,,True,N582MM/data/recovered/N582MM_2025-03-21_adsb-lol_trace_full.json.gz
2025-03-21,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,24,False,41.9,,,True,N582MM/data/recovered/N582MM_2025-03-21_airplanes-live_trace_full.json.gz
2025-04-07,N40JD,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,279,False,17.07,,,True,N40JD/data/recovered/N40JD_2025-04-07_adsb-lol_trace_full.json.gz
2025-04-07,N40JD,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,274,False,17.07,,,True,N40JD/data/recovered/N40JD_2025-04-07_airplanes-live_trace_full.json.gz
2025-04-07,N582MM,adsb-lol,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,19,False,41.49,,,True,N582MM/data/recovered/N582MM_2025-04-07_adsb-lol_trace_full.json.gz
2025-04-07,N582MM,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,23,False,41.49,,,True,N582MM/data/recovered/N582MM_2025-04-07_airplanes-live_trace_full.json.gz
2025-04-08,N582MM,adsb-lol,20250408_normal,event,Normal,IL,2025-04-08,0,Charlie,292,False,4.8,,,True,N582MM/data/recovered/N582MM_2025-04-08_adsb-lol_trace_full.json.gz
2025-04-08,N582MM,airplanes-live,20250408_normal,event,Normal,IL,2025-04-08,0,Charlie,226,False,7.06,,,True,N582MM/data/recovered/N582MM_2025-04-08_airplanes-live_trace_full.json.gz
2025-04-08,N582MM,adsb-lol,20250408_urbana,event,Urbana,IL,2025-04-08,0,Charlie,315,False,3.75,,,True,N582MM/data/recovered/N582MM_2025-04-08_adsb-lol_trace_full.json.gz
2025-04-08,N582MM,airplanes-live,20250408_urbana,event,Urbana,IL,2025-04-08,0,Charlie,239,False,3.75,,,True,N582MM/data/recovered/N582MM_2025-04-08_airplanes-live_trace_full.json.gz
2025-04-09,N40JD,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,32,False,15.87,,,True,N40JD/data/recovered/N40JD_2025-04-09_adsb-lol_trace_full.json.gz
2025-04-09,N40JD,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,43,False,15.86,,,True,N40JD/data/recovered/N40JD_2025-04-09_airplanes-live_trace_full.json.gz
2025-04-09,N582MM,adsb-lol,20250408_normal,event,Normal,IL,2025-04-08,1,Charlie,104,False,44.46,,,True,N582MM/data/recovered/N582MM_2025-04-09_adsb-lol_trace_full.json.gz
2025-04-09,N582MM,airplanes-live,20250408_normal,event,Normal,IL,2025-04-08,1,Charlie,102,False,44.46,,,True,N582MM/data/recovered/N582MM_2025-04-09_airplanes-live_trace_full.json.gz
2025-04-09,N582MM,adsb-lol,20250408_urbana,event,Urbana,IL,2025-04-08,1,Charlie,147,False,3.33,,,True,N582MM/data/recovered/N582MM_2025-04-09_adsb-lol_trace_full.json.gz
2025-04-09,N582MM,airplanes-live,20250408_urbana,event,Urbana,IL,2025-04-08,1,Charlie,153,False,3.27,,,True,N582MM/data/recovered/N582MM_2025-04-09_airplanes-live_trace_full.json.gz
2025-04-09,N582MM,adsb-lol,20250410_west_lafayette,event,West Lafayette,IN,2025-04-10,-1,Charlie,99,False,7.54,,,True,N582MM/data/recovered/N582MM_2025-04-09_adsb-lol_trace_full.json.gz
2025-04-09,N582MM,airplanes-live,20250410_west_lafayette,event,West Lafayette,IN,2025-04-10,-1,Charlie,115,False,7.53,,,True,N582MM/data/recovered/N582MM_2025-04-09_airplanes-live_trace_full.json.gz
2025-04-09,N582MM,adsb-lol,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,19,False,38.07,,,True,N582MM/data/recovered/N582MM_2025-04-09_adsb-lol_trace_full.json.gz
2025-04-09,N582MM,airplanes-live,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,26,False,38.08,,,True,N582MM/data/recovered/N582MM_2025-04-09_airplanes-live_trace_full.json.gz
2025-04-10,N582MM,adsb-lol,20250410_west_lafayette,event,West Lafayette,IN,2025-04-10,0,Charlie,182,False,6.78,,,True,N582MM/data/recovered/N582MM_2025-04-10_adsb-lol_trace_full.json.gz
2025-04-10,N582MM,airplanes-live,20250410_west_lafayette,event,West Lafayette,IN,2025-04-10,0,Charlie,287,False,2.4,,,True,N582MM/data/recovered/N582MM_2025-04-10_airplanes-live_trace_full.json.gz
2025-04-11,N582MM,adsb-lol,20250411_east_lansing,event,East Lansing,MI,2025-04-11,0,Charlie,322,False,2.41,,,True,N582MM/data/recovered/N582MM_2025-04-11_adsb-lol_trace_full.json.gz
2025-04-11,N582MM,airplanes-live,20250411_east_lansing,event,East Lansing,MI,2025-04-11,0,Charlie,357,False,2.41,,,True,N582MM/data/recovered/N582MM_2025-04-11_airplanes-live_trace_full.json.gz
2025-04-11,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,18,False,42.45,,,True,N582MM/data/recovered/N582MM_2025-04-11_adsb-lol_trace_full.json.gz
2025-04-11,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,25,False,42.45,,,True,N582MM/data/recovered/N582MM_2025-04-11_airplanes-live_trace_full.json.gz
2025-04-12,N40JD,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,204,True,0.34,35.039314,-106.616135,True,N40JD/data/recovered/N40JD_2025-04-12_adsb-lol_trace_full.json.gz
2025-04-12,N40JD,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,215,True,0.36,35.03952,-106.616457,True,N40JD/data/recovered/N40JD_2025-04-12_airplanes-live_trace_full.json.gz
2025-04-21,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,303,True,4.65,35.039346,-106.616149,True,N560TW/data/recovered/N560TW_2025-04-21_adsb-lol_trace_full.json.gz
2025-04-21,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,227,True,4.65,35.03966,-106.616664,True,N560TW/data/recovered/N560TW_2025-04-21_airplanes-live_trace_full.json.gz
2025-04-22,N582MM,adsb-lol,20250422_college_station,event,College Station,TX,2025-04-22,0,Charlie,119,False,4.38,,,True,N582MM/data/recovered/N582MM_2025-04-22_adsb-lol_trace_full.json.gz
2025-04-22,N582MM,airplanes-live,20250422_college_station,event,College Station,TX,2025-04-22,0,Charlie,125,False,4.38,,,True,N582MM/data/recovered/N582MM_2025-04-22_airplanes-live_trace_full.json.gz
2025-04-23,N40JD,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,229,False,3.73,,,True,N40JD/data/recovered/N40JD_2025-04-23_adsb-lol_trace_full.json.gz
2025-04-23,N40JD,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,240,False,3.63,,,True,N40JD/data/recovered/N40JD_2025-04-23_airplanes-live_trace_full.json.gz
2025-04-23,N582MM,adsb-lol,20250422_college_station,event,College Station,TX,2025-04-22,1,Charlie,198,False,3.74,,,True,N582MM/data/recovered/N582MM_2025-04-23_adsb-lol_trace_full.json.gz
2025-04-23,N582MM,airplanes-live,20250422_college_station,event,College Station,TX,2025-04-22,1,Charlie,191,False,3.74,,,True,N582MM/data/recovered/N582MM_2025-04-23_airplanes-live_trace_full.json.gz
2025-04-24,N582MM,adsb-lol,20250424_laramie,event,Laramie,WY,2025-04-24,0,Charlie,76,False,2.51,,,True,N582MM/data/recovered/N582MM_2025-04-24_adsb-lol_trace_full.json.gz
2025-04-24,N582MM,airplanes-live,20250424_laramie,event,Laramie,WY,2025-04-24,0,Charlie,92,False,2.51,,,True,N582MM/data/recovered/N582MM_2025-04-24_airplanes-live_trace_full.json.gz
2025-04-24,SU-BTU,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,29,False,42.04,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-24_adsb-lol_trace_full.json
2025-04-24,SU-BTU,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,29,False,42.04,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-24_adsb-lol_trace_full.json.gz
2025-04-24,SU-BTU,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,35,False,42.04,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-24_airplanes-live_trace_full.json
2025-04-24,SU-BTU,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,35,False,42.04,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-24_airplanes-live_trace_full.json.gz
2025-04-25,N582MM,adsb-lol,20250424_laramie,event,Laramie,WY,2025-04-24,1,Charlie,98,False,1.56,,,True,N582MM/data/recovered/N582MM_2025-04-25_adsb-lol_trace_full.json.gz
2025-04-25,N582MM,airplanes-live,20250424_laramie,event,Laramie,WY,2025-04-24,1,Charlie,103,False,1.56,,,True,N582MM/data/recovered/N582MM_2025-04-25_airplanes-live_trace_full.json.gz
2025-04-30,N102DZ,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,8,False,49.15,,,True,N102DZ/data/recovered/N102DZ_2025-04-30_adsb-lol_trace_full.json.gz
2025-04-30,N102DZ,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,11,False,49.14,,,True,N102DZ/data/recovered/N102DZ_2025-04-30_airplanes-live_trace_full.json.gz
2025-04-30,N872RA,adsb-lol,20250501_san_diego,event,San Diego,CA,2025-05-01,-1,Charlie,292,True,22.83,33.128036,-117.281456,True,N872RA/data/recovered/N872RA_2025-04-30_adsb-lol_trace_full.json.gz
2025-04-30,N872RA,airplanes-live,20250501_san_diego,event,San Diego,CA,2025-05-01,-1,Charlie,273,True,22.83,33.128036,-117.281456,True,N872RA/data/recovered/N872RA_2025-04-30_airplanes-live_trace_full.json.gz
2025-04-30,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,5,False,49.58,,,True,N872RA/data/recovered/N872RA_2025-04-30_adsb-lol_trace_full.json.gz
2025-04-30,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,7,False,49.57,,,True,N872RA/data/recovered/N872RA_2025-04-30_airplanes-live_trace_full.json.gz
2025-04-30,SU-BTU,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,19,False,39.27,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-30_adsb-lol_trace_full.json
2025-04-30,SU-BTU,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,19,False,39.27,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-30_adsb-lol_trace_full.json.gz
2025-04-30,SU-BTU,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,24,False,39.26,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-30_airplanes-live_trace_full.json
2025-04-30,SU-BTU,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,24,False,39.26,,,True,SU-BTU/data/recovered/SU-BTU_2025-04-30_airplanes-live_trace_full.json.gz
2025-05-01,N2100L,adsbexchange-samples,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,43,False,9.04,,,True,N2100L/data/recovered/N2100L_2025-05-01_adsbexchange-samples_trace_full.json
2025-05-01,N40JD,adsb-lol,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,434,True,6.17,32.732826,-117.186603,True,N40JD/data/recovered/N40JD_2025-05-01_adsb-lol_trace_full.json.gz
2025-05-01,N40JD,adsbexchange-samples,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,412,True,6.15,32.732826,-117.186603,True,N40JD/data/recovered/N40JD_2025-05-01_adsbexchange-samples_trace_full.json
2025-05-01,N40JD,airplanes-live,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,413,True,6.17,32.732826,-117.186603,True,N40JD/data/recovered/N40JD_2025-05-01_airplanes-live_trace_full.json.gz
2025-05-01,N582MM,adsb-lol,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,463,True,6.16,32.734303,-117.192659,True,N582MM/data/recovered/N582MM_2025-05-01_adsb-lol_trace_full.json.gz
2025-05-01,N582MM,adsbexchange-samples,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,385,True,6.15,32.734044,-117.191611,True,N582MM/data/recovered/N582MM_2025-05-01_adsbexchange-samples_trace_full.json
2025-05-01,N582MM,airplanes-live,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,451,True,6.16,32.734303,-117.192659,True,N582MM/data/recovered/N582MM_2025-05-01_airplanes-live_trace_full.json.gz
2025-05-01,N872RA,adsb-lol,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,473,True,2.5,32.732826,-117.18663,True,N872RA/data/recovered/N872RA_2025-05-01_adsb-lol_trace_full.json.gz
2025-05-01,N872RA,adsbexchange-samples,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,511,True,2.5,32.732508,-117.185347,True,N872RA/data/recovered/N872RA_2025-05-01_adsbexchange-samples_trace_full.json
2025-05-01,N872RA,airplanes-live,20250501_san_diego,event,San Diego,CA,2025-05-01,0,Charlie,463,True,2.5,32.732826,-117.18663,True,N872RA/data/recovered/N872RA_2025-05-01_airplanes-live_trace_full.json.gz
2025-05-02,N872RA,adsb-lol,20250501_san_diego,event,San Diego,CA,2025-05-01,1,Charlie,18,False,47.53,,,True,N872RA/data/recovered/N872RA_2025-05-02_adsb-lol_trace_full.json.gz
