date,key,kind,city,state,entering,on_ground,tracked_fleet,milgov,foreign_civil,unregistered,tisb_artifact,pia_only,ladd_only,other
2025-10-08,control_chattanooga,control,Chattanooga,TN,1160,5,0,0,0,0,0,0,2,0
2025-10-08,control_des_moines,control,Des Moines,IA,1041,4,0,0,0,0,0,0,0,0
2025-10-08,control_shreveport,control,Shreveport,LA,925,0,0,0,0,0,0,0,0,0
2025-10-08,control_spokane,control,Spokane,WA,519,93,0,7,0,0,0,0,1,0
2025-10-08,control_syracuse,control,Syracuse,NY,834,73,0,2,1,0,0,0,1,0
2025-10-09,20251009_grand_forks,event,Grand Forks,ND,246,33,0,0,0,0,0,0,0,0
2025-10-09,control_albuquerque,control,Albuquerque,NM,1056,225,1,20,0,0,6,0,22,0
2025-10-09,control_chattanooga,control,Chattanooga,TN,1406,3,0,0,0,0,0,0,0,0
2025-10-09,control_des_moines,control,Des Moines,IA,1075,5,0,0,0,0,0,0,1,0
2025-10-09,control_shreveport,control,Shreveport,LA,960,0,0,0,0,0,0,0,0,0
2025-10-09,control_spokane,control,Spokane,WA,531,94,0,8,2,0,0,0,4,0
2025-10-09,control_syracuse,control,Syracuse,NY,927,85,0,1,0,0,0,0,4,0
2025-10-10,20251009_grand_forks,event,Grand Forks,ND,262,12,0,0,0,0,0,0,1,0
2025-10-10,control_albuquerque,control,Albuquerque,NM,1222,235,0,17,0,0,0,0,25,0
2025-10-10,control_chattanooga,control,Chattanooga,TN,1549,4,0,0,0,0,0,0,0,0
2025-10-10,control_des_moines,control,Des Moines,IA,972,3,0,0,0,0,0,0,1,0
2025-10-10,control_shreveport,control,Shreveport,LA,985,1,0,0,0,0,0,0,0,0
2025-10-10,control_spokane,control,Spokane,WA,492,103,0,9,0,0,0,0,5,0
2025-10-10,control_syracuse,control,Syracuse,NY,985,99,0,0,3,0,1,0,7,0
2025-10-15,20251016_norman,event,Norman,OK,712,71,0,6,0,0,0,0,4,0
2025-10-15,control_albuquerque,control,Albuquerque,NM,826,144,0,17,0,0,0,0,8,0
2025-10-15,control_chattanooga,control,Chattanooga,TN,990,3,0,0,0,0,0,0,0,0
2025-10-15,control_des_moines,control,Des Moines,IA,642,1,0,0,0,0,0,0,0,0
2025-10-15,control_shreveport,control,Shreveport,LA,638,1,0,0,0,0,0,0,1,0
2025-10-15,control_spokane,control,Spokane,WA,349,66,0,5,0,0,0,0,4,0
2025-10-15,control_syracuse,control,Syracuse,NY,644,60,0,0,0,0,0,0,2,0
2025-10-16,20251016_norman,event,Norman,OK,1013,113,0,8,1,0,0,0,9,0
2025-10-16,control_albuquerque,control,Albuquerque,NM,1282,223,0,18,0,0,0,0,18,0
2025-10-16,control_chattanooga,control,Chattanooga,TN,1470,5,0,0,0,0,0,0,0,0
2025-10-16,control_des_moines,control,Des Moines,IA,878,4,0,0,0,0,0,0,0,0
2025-10-16,control_shreveport,control,Shreveport,LA,925,0,0,0,0,0,0,0,0,0
2025-10-16,control_spokane,control,Spokane,WA,526,102,0,7,1,0,0,0,2,0
2025-10-16,control_syracuse,control,Syracuse,NY,900,84,0,0,0,0,0,0,4,0
2025-10-17,20251016_norman,event,Norman,OK,955,80,0,6,0,0,0,0,5,0
2025-10-17,control_albuquerque,control,Albuquerque,NM,1258,252,0,23,1,0,0,0,23,0
2025-10-17,control_chattanooga,control,Chattanooga,TN,1448,3,0,0,0,0,0,0,1,0
2025-10-17,control_des_moines,control,Des Moines,IA,893,5,0,0,0,0,0,0,0,0
2025-10-17,control_shreveport,control,Shreveport,LA,931,0,0,0,0,0,0,0,0,0
2025-10-17,control_spokane,control,Spokane,WA,483,92,0,7,0,0,0,0,0,0
2025-10-17,control_syracuse,control,Syracuse,NY,923,102,0,0,0,0,0,0,6,0
2025-10-20,20251021_bloomington,event,Bloomington,IN,1786,0,0,0,0,0,0,0,0,0
2025-10-20,control_albuquerque,control,Albuquerque,NM,1128,183,0,12,0,0,0,0,18,0
2025-10-20,control_chattanooga,control,Chattanooga,TN,1396,3,0,0,0,0,0,0,0,0
2025-10-20,control_des_moines,control,Des Moines,IA,874,2,0,0,0,0,0,0,0,0
2025-10-20,control_shreveport,control,Shreveport,LA,871,0,0,0,0,0,0,0,0,0
2025-10-20,control_spokane,control,Spokane,WA,451,83,0,6,1,0,0,0,2,0
2025-10-20,control_syracuse,control,Syracuse,NY,754,71,0,1,1,0,0,0,5,0
2025-10-21,20251021_bloomington,event,Bloomington,IN,1810,1,0,0,0,0,0,0,0,0
2025-10-21,control_albuquerque,control,Albuquerque,NM,968,229,0,21,0,1,0,0,20,0
2025-10-21,control_chattanooga,control,Chattanooga,TN,1201,2,0,0,0,0,0,0,0,0
2025-10-21,control_des_moines,control,Des Moines,IA,881,2,0,0,0,0,0,0,0,0
2025-10-21,control_shreveport,control,Shreveport,LA,849,0,0,0,0,0,0,0,0,0
2025-10-21,control_spokane,control,Spokane,WA,472,85,0,8,0,0,0,0,1,0
2025-10-21,control_syracuse,control,Syracuse,NY,846,92,0,0,1,0,0,0,6,0
2025-10-22,20251021_bloomington,event,Bloomington,IN,1666,2,0,0,0,0,0,0,0,0
2025-10-22,control_albuquerque,control,Albuquerque,NM,1014,218,1,20,0,0,0,0,13,0
2025-10-22,control_chattanooga,control,Chattanooga,TN,1280,2,0,0,0,0,0,0,0,0
2025-10-22,control_des_moines,control,Des Moines,IA,960,0,0,0,0,0,0,0,0,0
2025-10-22,control_shreveport,control,Shreveport,LA,853,0,0,0,0,0,0,0,0,0
2025-10-22,control_spokane,control,Spokane,WA,477,96,0,10,1,0,0,0,2,0
2025-10-22,control_syracuse,control,Syracuse,NY,810,74,0,0,1,0,0,0,3,0
2025-10-26,20251027_baton_rouge,event,Baton Rouge,LA,688,11,0,0,0,0,0,0,0,0
2025-10-26,control_albuquerque,control,Albuquerque,NM,928,184,0,3,0,0,0,0,11,0
2025-10-26,control_chattanooga,control,Chattanooga,TN,1222,4,0,0,0,0,0,0,0,0
2025-10-26,control_des_moines,control,Des Moines,IA,1007,3,0,0,0,0,0,0,1,0
2025-10-26,control_shreveport,control,Shreveport,LA,780,0,0,0,0,0,0,0,0,0
2025-10-26,control_spokane,control,Spokane,WA,357,72,0,1,0,0,0,0,3,0
2025-10-26,control_syracuse,control,Syracuse,NY,830,71,0,0,0,0,0,0,0,0
2025-10-27,20251027_baton_rouge,event,Baton Rouge,LA,813,11,0,0,0,0,0,0,0,0
2025-10-27,control_albuquerque,control,Albuquerque,NM,1052,182,0,7,0,0,0,0,13,0
2025-10-27,control_chattanooga,control,Chattanooga,TN,1073,0,0,0,0,0,0,0,0,0
2025-10-27,control_des_moines,control,Des Moines,IA,980,4,0,0,0,0,0,0,1,0
2025-10-27,control_shreveport,control,Shreveport,LA,877,0,0,0,0,0,0,0,0,0
2025-10-27,control_spokane,control,Spokane,WA,459,88,0,6,0,0,0,0,3,0
2025-10-27,control_syracuse,control,Syracuse,NY,858,79,0,1,1,0,0,0,7,0
2025-10-29,20251029_oxford,event,Oxford,MS,860,0,0,0,0,0,0,0,0,0
2025-10-29,control_albuquerque,control,Albuquerque,NM,1064,224,0,25,0,0,1,0,17,0
2025-10-29,control_chattanooga,control,Chattanooga,TN,977,1,0,0,0,0,0,0,1,0
2025-10-29,control_des_moines,control,Des Moines,IA,944,7,0,0,0,0,0,0,2,0
2025-10-29,control_shreveport,control,Shreveport,LA,846,0,0,0,0,0,0,0,0,0
2025-10-29,control_spokane,control,Spokane,WA,427,86,0,7,0,1,0,0,2,0
2025-10-29,control_syracuse,control,Syracuse,NY,810,77,0,0,1,0,0,0,4,0
2025-10-30,20251029_oxford,event,Oxford,MS,1097,5,0,0,0,0,0,0,0,0
2025-10-30,control_albuquerque,control,Albuquerque,NM,1126,216,0,20,0,1,0,0,16,0
2025-10-30,control_chattanooga,control,Chattanooga,TN,1187,1,0,0,0,0,0,0,0,0
2025-10-30,control_des_moines,control,Des Moines,IA,933,4,0,0,0,0,0,0,1,0
2025-10-30,control_shreveport,control,Shreveport,LA,844,0,0,0,0,0,0,0,0,0
2025-10-30,control_spokane,control,Spokane,WA,403,87,0,7,0,0,0,0,2,0
2025-10-30,control_syracuse,control,Syracuse,NY,703,72,0,1,0,0,0,0,4,0
