tail,date,verdict,archives_held,archives_asked_none,unresolved_by_our_tooling,adsb_lol_hole,adsb_lol_403_band,is_control,trace_points,first_seen_utc,last_seen_utc,bytes,stored_file,source_url,retrieved_utc
N582MM,2025-09-22,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,294480,N582MM/data/recovered/N582MM_2025-09-22_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/09/22/traces/75/trace_full_a77e75.json,2026-08-24T21:52:45Z
N582MM,2025-09-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-09-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-09-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-09-26,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,2004,N582MM/data/recovered/N582MM_2025-09-26_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/09/26/traces/75/trace_full_a77e75.json,2026-08-24T21:52:52Z
N582MM,2025-09-27,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,233202,N582MM/data/recovered/N582MM_2025-09-27_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/09/27/traces/75/trace_full_a77e75.json,2026-08-24T21:52:56Z
N582MM,2025-09-28,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,192919,N582MM/data/recovered/N582MM_2025-09-28_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2025/09/28/traces/75/trace_full_a77e75.json,2026-08-24T21:52:58Z
N582MM,2025-09-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-09-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N582MM,2025-10-01,BOTH_HAVE_IT,adsb-lol|adsbexchange-samples|airplanes-live,adsblol-github-backup,,no,no,no,27,2025-10-01T20:45:36.460Z,2025-10-01T20:54:28.300Z,3664,N582MM/data/recovered/N582MM_2025-10-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/10/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-10-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N582MM,2025-10-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,319584,N582MM/data/recovered/N582MM_2025-10-05_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/05/traces/75/trace_full_a77e75.json,2026-08-24T21:53:07Z
N582MM,2025-10-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,661076,N582MM/data/recovered/N582MM_2025-10-06_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/06/traces/75/trace_full_a77e75.json,2026-08-24T21:53:10Z
N582MM,2025-10-07,BOTH_HAVE_IT,adsb-lol|airplanes-live,adsblol-github-backup,,no,no,no,,,,452765,N582MM/data/recovered/N582MM_2025-10-07_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/07/traces/75/trace_full_a77e75.json,2026-08-24T21:53:13Z
N582MM,2025-10-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,3677,2025-10-08T14:41:46.990Z,2025-10-08T23:34:34.700Z,586042,N582MM/data/recovered/N582MM_2025-10-08_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/08/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2892,2025-10-09T00:05:25.490Z,2025-10-09T23:59:57.370Z,463912,N582MM/data/recovered/N582MM_2025-10-09_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/09/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,3742,2025-10-10T00:00:06.980Z,2025-10-10T23:54:17.150Z,597926,N582MM/data/recovered/N582MM_2025-10-10_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/10/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,2976,2025-10-11T12:45:56.580Z,2025-10-11T23:59:56.320Z,480055,N582MM/data/recovered/N582MM_2025-10-11_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/11/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-12,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,403_band,yes,no,3008,2025-10-12T00:00:05.980Z,2025-10-12T23:59:51.620Z,470856,N582MM/data/recovered/N582MM_2025-10-12_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/12/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-13,HELD_BY_AIRPLANES-LIVE,airplanes-live,,,403_band,yes,no,4674,2025-10-13T00:00:01.330Z,2025-10-13T23:59:57.810Z,739600,N582MM/data/recovered/N582MM_2025-10-13_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/13/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-14,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,5095,2025-10-14T00:00:13.160Z,2025-10-14T23:59:50.270Z,805423,N582MM/data/recovered/N582MM_2025-10-14_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/14/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-15,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,3039,2025-10-15T00:00:00.080Z,2025-10-15T23:59:51.850Z,479133,N582MM/data/recovered/N582MM_2025-10-15_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/15/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-16,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol|adsblol-github-backup,,403_band,yes,no,4835,2025-10-16T00:00:01.610Z,2025-10-16T23:59:54.600Z,768970,N582MM/data/recovered/N582MM_2025-10-16_airplanes-live_trace_full.json,https://globe.airplanes.live/globe_history/2025/10/16/traces/75/trace_full_a77e75.json,2026-08-24T16:29:36.628Z
N582MM,2025-10-17,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,678995,N582MM/data/recovered/N582MM_2025-10-17_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/17/traces/75/trace_full_a77e75.json,2026-08-24T21:53:19Z
N582MM,2025-10-18,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,671206,N582MM/data/recovered/N582MM_2025-10-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/18/traces/75/trace_full_a77e75.json,2026-08-24T21:53:22Z
N582MM,2025-10-19,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,513746,N582MM/data/recovered/N582MM_2025-10-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/19/traces/75/trace_full_a77e75.json,2026-08-24T21:53:24Z
N582MM,2025-10-20,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,737474,N582MM/data/recovered/N582MM_2025-10-20_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/20/traces/75/trace_full_a77e75.json,2026-08-24T21:53:27Z
N582MM,2025-10-21,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,551079,N582MM/data/recovered/N582MM_2025-10-21_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/21/traces/75/trace_full_a77e75.json,2026-08-24T21:53:29Z
N582MM,2025-10-22,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,720163,N582MM/data/recovered/N582MM_2025-10-22_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/22/traces/75/trace_full_a77e75.json,2026-08-24T21:53:32Z
N582MM,2025-10-23,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,552971,N582MM/data/recovered/N582MM_2025-10-23_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/23/traces/75/trace_full_a77e75.json,2026-08-24T21:53:34Z
N582MM,2025-10-25,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,185953,N582MM/data/recovered/N582MM_2025-10-25_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/25/traces/75/trace_full_a77e75.json,2026-08-24T21:53:36Z
N582MM,2025-10-26,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol|adsblol-github-backup,,403_band,yes,no,,,,809579,N582MM/data/recovered/N582MM_2025-10-26_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/26/traces/75/trace_full_a77e75.json,2026-08-24T21:53:39Z
N582MM,2025-10-27,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol|adsblol-github-backup,,403_band,yes,no,,,,768726,N582MM/data/recovered/N582MM_2025-10-27_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/27/traces/75/trace_full_a77e75.json,2026-08-24T21:53:42Z
N582MM,2025-10-28,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,507040,N582MM/data/recovered/N582MM_2025-10-28_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/28/traces/75/trace_full_a77e75.json,2026-08-24T21:53:44Z
N582MM,2025-10-29,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,327389,N582MM/data/recovered/N582MM_2025-10-29_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/29/traces/75/trace_full_a77e75.json,2026-08-24T21:53:47Z
N582MM,2025-10-30,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol|adsblol-github-backup,,403_band,yes,no,,,,632779,N582MM/data/recovered/N582MM_2025-10-30_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/30/traces/75/trace_full_a77e75.json,2026-08-24T21:53:49Z
N582MM,2025-10-31,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,403_band,yes,no,,,,221763,N582MM/data/recovered/N582MM_2025-10-31_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2025/10/31/traces/75/trace_full_a77e75.json,2026-08-24T21:53:51Z
N582MM,2025-11-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,403_band,yes,no,3278,2025-11-01T02:16:02.330Z,2025-11-01T23:59:54.520Z,521776,N582MM/data/recovered/N582MM_2025-11-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/11/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N582MM,2025-12-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,403_band,yes,no,3988,2025-12-01T00:00:00.810Z,2025-12-01T23:59:54.530Z,503720,N582MM/data/recovered/N582MM_2025-12-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2025/12/01/75/trace_full_a77e75.json,2026-08-24T16:33:32.437Z
N59906,2022-02-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1112,2022-02-01T15:40:15.808Z,2022-02-01T18:59:21.308Z,183881,N59906/data/recovered/N59906_2022-02-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/02/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2022-03-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,3044,2022-03-01T00:00:02.089Z,2022-03-01T21:12:58.089Z,505460,N59906/data/recovered/N59906_2022-03-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/03/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2022-05-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,339,2022-05-01T19:41:36.561Z,2022-05-01T21:19:01.161Z,55130,N59906/data/recovered/N59906_2022-05-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/05/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2022-06-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,2957,2022-06-01T15:10:43.570Z,2022-06-01T23:59:55.169Z,496594,N59906/data/recovered/N59906_2022-06-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/06/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2022-09-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1,2022-09-02T00:33:02.550Z,2022-09-02T00:33:02.550Z,501,N59906/data/recovered/N59906_2022-09-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/09/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2022-12-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,917,2022-12-01T19:21:24.340Z,2022-12-01T21:56:43.060Z,153984,N59906/data/recovered/N59906_2022-12-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/12/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-03-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1578,2023-03-01T14:24:30.570Z,2023-03-01T19:25:32.680Z,265607,N59906/data/recovered/N59906_2023-03-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/03/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-03-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-15,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-23,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-03-27,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-04-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,adsblol-github-backup,,no,no,no,448,2023-04-01T14:13:18.340Z,2023-04-01T15:13:00.630Z,74804,N59906/data/recovered/N59906_2023-04-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/04/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-04-02,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-04-03,HELD_BY_ADSBLOL-GITHUB-BACKUP,adsblol-github-backup,,,no,no,no,269,2023-04-03T21:03:40.440000Z,2023-04-03T23:16:20.410000Z,,N59906/data/recovered/N59906_2023-04-03_adsblol-github-backup_trace_full.json.gz,https://github.com/adsblol/globe_history_2023/releases/tag/v2023.04.03-planes-readsb-prod-0,
N59906,2023-04-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-04-23,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-04-24,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1511,2023-06-01T13:20:34.100Z,2023-06-01T16:16:06.280Z,252129,N59906/data/recovered/N59906_2023-06-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/06/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-06-08,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-16,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-06-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-15,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-16,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-07-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-08-24,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-08-25,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-08-26,HELD_BY_ADSBLOL-GITHUB-BACKUP,adsblol-github-backup,,,no,no,no,380,2023-08-26T14:42:12.270000Z,2023-08-26T17:44:33.050000Z,,N59906/data/recovered/N59906_2023-08-26_adsblol-github-backup_trace_full.json.gz,https://github.com/adsblol/globe_history_2023/releases/tag/v2023.08.26-planes-readsb-prod-0,
N59906,2023-09-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-15,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-16,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-27,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-09-28,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,adsblol-github-backup,,no,no,no,1599,2023-10-01T14:20:26.470Z,2023-10-01T17:57:36.970Z,266333,N59906/data/recovered/N59906_2023-10-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/10/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-10-02,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-03,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-17,HELD_BY_ADSBLOL-GITHUB-BACKUP,adsblol-github-backup,,,no,no,no,1804,2023-10-17T14:39:39.240000Z,2023-10-17T20:42:09.530000Z,,N59906/data/recovered/N59906_2023-10-17_adsblol-github-backup_trace_full.json.gz,https://github.com/adsblol/globe_history_2023/releases/tag/v2023.10.17-planes-readsb-prod-0,
N59906,2023-10-18,HELD_BY_ADSBLOL-GITHUB-BACKUP,adsblol-github-backup,,,no,no,no,1378,2023-10-18T14:59:58.630000Z,2023-10-18T20:30:38.030000Z,,N59906/data/recovered/N59906_2023-10-18_adsblol-github-backup_trace_full.json.gz,https://github.com/adsblol/globe_history_2023/releases/tag/v2023.10.18-planes-readsb-prod-0,
N59906,2023-10-19,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-20,HELD_BY_ADSBLOL-GITHUB-BACKUP,adsblol-github-backup,,,no,no,no,1071,2023-10-20T14:25:50.930000Z,2023-10-20T22:34:47.410000Z,,N59906/data/recovered/N59906_2023-10-20_adsblol-github-backup_trace_full.json.gz,https://github.com/adsblol/globe_history_2023/releases/tag/v2023.10.20-planes-readsb-prod-0,
N59906,2023-10-24,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-25,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-10-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-11-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,2494,2023-11-01T15:40:00.960Z,2023-11-01T21:20:32.770Z,412870,N59906/data/recovered/N59906_2023-11-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/11/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-11-08,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-11-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-11-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N59906,2023-12-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,276,2023-12-01T21:15:43.410Z,2023-12-01T22:20:43.660Z,45816,N59906/data/recovered/N59906_2023-12-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2023/12/01/4d/trace_full_a7c14d.json,2026-08-24T16:33:32.437Z
N59906,2023-12-15,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
